Text,,Doc,Event,Label,
Toulouse France February 15 Three French skiers were found dead on [PLACE-ARG] Thursday [PLACE-ARG]  in the Pyrenees mountains after being buried by an avalanche in an offpiste area a local official said,,Three skiers killed by avalanche in Pyrenees. Toulouse France February 15 Three French skiers were found dead on Thursday in the Pyrenees mountains after being buried by an avalanche in an off-piste area a local official said. The bodies of the three men from western France aged between 29 and 38 were retrieved by rescue services this morning the local government office in the resort of Cauterets said. Another skier died in the resort of Gavarnie in the Pyrenees on Tuesday. The mountain range between France and Spain has seen heavy snowfalls this year as have the more popular Alps leading to tempting but treacherous off-piste conditions where most accidents happen local authorities warned. — AFP. ,LAND_SLIDE,0,
Toulouse France February 15 Three French skiers were found dead on Thursday in the [PLACE-ARG] Pyrenees mountains [PLACE-ARG]  after being buried by an avalanche in an offpiste area a local official said,,Three skiers killed by avalanche in Pyrenees. Toulouse France February 15 Three French skiers were found dead on Thursday in the Pyrenees mountains after being buried by an avalanche in an off-piste area a local official said. The bodies of the three men from western France aged between 29 and 38 were retrieved by rescue services this morning the local government office in the resort of Cauterets said. Another skier died in the resort of Gavarnie in the Pyrenees on Tuesday. The mountain range between France and Spain has seen heavy snowfalls this year as have the more popular Alps leading to tempting but treacherous off-piste conditions where most accidents happen local authorities warned. — AFP. ,LAND_SLIDE,0,
Toulouse France February 15 [CASUALTIES-ARG] Three French skiers were found dead [CASUALTIES-ARG]  on Thursday in the Pyrenees mountains after being buried by an avalanche in an offpiste area a local official said,,Three skiers killed by avalanche in Pyrenees. Toulouse France February 15 Three French skiers were found dead on Thursday in the Pyrenees mountains after being buried by an avalanche in an off-piste area a local official said. The bodies of the three men from western France aged between 29 and 38 were retrieved by rescue services this morning the local government office in the resort of Cauterets said. Another skier died in the resort of Gavarnie in the Pyrenees on Tuesday. The mountain range between France and Spain has seen heavy snowfalls this year as have the more popular Alps leading to tempting but treacherous off-piste conditions where most accidents happen local authorities warned. — AFP. ,LAND_SLIDE,0,
[CASUALTIES-ARG] Three skiers killed [CASUALTIES-ARG]  by avalanche in Pyrenees,,Three skiers killed by avalanche in Pyrenees. Toulouse France February 15 Three French skiers were found dead on Thursday in the Pyrenees mountains after being buried by an avalanche in an off-piste area a local official said. The bodies of the three men from western France aged between 29 and 38 were retrieved by rescue services this morning the local government office in the resort of Cauterets said. Another skier died in the resort of Gavarnie in the Pyrenees on Tuesday. The mountain range between France and Spain has seen heavy snowfalls this year as have the more popular Alps leading to tempting but treacherous off-piste conditions where most accidents happen local authorities warned. — AFP. ,LAND_SLIDE,0,
A tropical CYCLONE warning has been issued for the Caribbean [PLACE-ARG] island [PLACE-ARG]  of Puerto Rico as tropical CYCLONE Chantal approaches,,Tropical CYCLONE Chantal. A tropical CYCLONE warning has been issued for the Caribbean island of Puerto Rico as tropical CYCLONE Chantal approaches. The CYCLONE is expected to be felt on the island on the evening of the 9th of July or early morning on the 10th. Currently the National Hurricane Centre has forecasted a west to north-west movement which would cause the CYCLONE to hit the Dominican Republic Haiti and the Bahamas. The CYCLONE could also cause a problem along the east coast of Florida but not likely to impact the US straight on. The main area of concern is the Caribbean with the CYCLONE all ready sustaining winds of 40-50 mph. ,STORM,0,
Currently the National Hurricane Centre has forecasted a west to northwest movement which would cause the CYCLONE to hit the [PLACE-ARG] Dominican Republic Haiti and the Bahamas [PLACE-ARG],,Tropical CYCLONE Chantal. A tropical CYCLONE warning has been issued for the Caribbean island of Puerto Rico as tropical CYCLONE Chantal approaches. The CYCLONE is expected to be felt on the island on the evening of the 9th of July or early morning on the 10th. Currently the National Hurricane Centre has forecasted a west to north-west movement which would cause the CYCLONE to hit the Dominican Republic Haiti and the Bahamas. The CYCLONE could also cause a problem along the east coast of Florida but not likely to impact the US straight on. The main area of concern is the Caribbean with the CYCLONE all ready sustaining winds of 40-50 mph. ,STORM,0,
The CYCLONE could also cause a problem along the [PLACE-ARG] east coast of Florida [PLACE-ARG]  but not likely to impact the US straight on,,Tropical CYCLONE Chantal. A tropical CYCLONE warning has been issued for the Caribbean island of Puerto Rico as tropical CYCLONE Chantal approaches. The CYCLONE is expected to be felt on the island on the evening of the 9th of July or early morning on the 10th. Currently the National Hurricane Centre has forecasted a west to north-west movement which would cause the CYCLONE to hit the Dominican Republic Haiti and the Bahamas. The CYCLONE could also cause a problem along the east coast of Florida but not likely to impact the US straight on. The main area of concern is the Caribbean with the CYCLONE all ready sustaining winds of 40-50 mph. ,STORM,0,
The CYCLONE could also cause a problem along the east coast of Florida but not likely to impact the [PLACE-ARG] US [PLACE-ARG]  straight on,,Tropical CYCLONE Chantal. A tropical CYCLONE warning has been issued for the Caribbean island of Puerto Rico as tropical CYCLONE Chantal approaches. The CYCLONE is expected to be felt on the island on the evening of the 9th of July or early morning on the 10th. Currently the National Hurricane Centre has forecasted a west to north-west movement which would cause the CYCLONE to hit the Dominican Republic Haiti and the Bahamas. The CYCLONE could also cause a problem along the east coast of Florida but not likely to impact the US straight on. The main area of concern is the Caribbean with the CYCLONE all ready sustaining winds of 40-50 mph. ,STORM,0,
A tropical CYCLONE warning has been issued for the [PLACE-ARG] Caribbean island of Puerto Rico [PLACE-ARG]  as tropical CYCLONE Chantal approaches,,Tropical CYCLONE Chantal. A tropical CYCLONE warning has been issued for the Caribbean island of Puerto Rico as tropical CYCLONE Chantal approaches. The CYCLONE is expected to be felt on the island on the evening of the 9th of July or early morning on the 10th. Currently the National Hurricane Centre has forecasted a west to north-west movement which would cause the CYCLONE to hit the Dominican Republic Haiti and the Bahamas. The CYCLONE could also cause a problem along the east coast of Florida but not likely to impact the US straight on. The main area of concern is the Caribbean with the CYCLONE all ready sustaining winds of 40-50 mph. ,STORM,0,
Several hurt in shooting near [PLACE-ARG] US spy agency [PLACE-ARG],,Several hurt in shooting near US spy agency. Fort Meade February 14 Several persons were injured during a Wednesday morning shooting at the US National Security Agency headquarters in Fort Meade Maryland. The incident occurred when a vehicle tried to enter the US Army installation that houses the agency without authorisation. Shots were fired but that none of the injuries appeared to have been caused by gunshots. The statement did not make clear whether the shots had been fired by a suspect or by law enforcement and officials at the NSA and Federal Bureau of Investigation which is probing the incident did not respond to questions about who fired weapons. “Weapons were discharged in the course of the incident which remains under investigation. The situation is under control and there is no ongoing security of safety threat” the agency said in a statement. — Reuters. ,TERRORIST_ATTACK,0,
Fort Meade February 14 [CASUALTIES-ARG] Several persons were injured [CASUALTIES-ARG]  during a Wednesday morning shooting at the US National Security Agency headquarters in Fort Meade Maryland,,Several hurt in shooting near US spy agency. Fort Meade February 14 Several persons were injured during a Wednesday morning shooting at the US National Security Agency headquarters in Fort Meade Maryland. The incident occurred when a vehicle tried to enter the US Army installation that houses the agency without authorisation. Shots were fired but that none of the injuries appeared to have been caused by gunshots. The statement did not make clear whether the shots had been fired by a suspect or by law enforcement and officials at the NSA and Federal Bureau of Investigation which is probing the incident did not respond to questions about who fired weapons. “Weapons were discharged in the course of the incident which remains under investigation. The situation is under control and there is no ongoing security of safety threat” the agency said in a statement. — Reuters. ,TERRORIST_ATTACK,0,
Fort Meade February 14 Several persons were injured during a Wednesday morning shooting at the [PLACE-ARG] US National Security Agency headquarters in Fort Meade Maryland [PLACE-ARG],,Several hurt in shooting near US spy agency. Fort Meade February 14 Several persons were injured during a Wednesday morning shooting at the US National Security Agency headquarters in Fort Meade Maryland. The incident occurred when a vehicle tried to enter the US Army installation that houses the agency without authorisation. Shots were fired but that none of the injuries appeared to have been caused by gunshots. The statement did not make clear whether the shots had been fired by a suspect or by law enforcement and officials at the NSA and Federal Bureau of Investigation which is probing the incident did not respond to questions about who fired weapons. “Weapons were discharged in the course of the incident which remains under investigation. The situation is under control and there is no ongoing security of safety threat” the agency said in a statement. — Reuters. ,TERRORIST_ATTACK,0,
[CASUALTIES-ARG] Several hurt [CASUALTIES-ARG]  in shooting near US spy agency,,Several hurt in shooting near US spy agency. Fort Meade February 14 Several persons were injured during a Wednesday morning shooting at the US National Security Agency headquarters in Fort Meade Maryland. The incident occurred when a vehicle tried to enter the US Army installation that houses the agency without authorisation. Shots were fired but that none of the injuries appeared to have been caused by gunshots. The statement did not make clear whether the shots had been fired by a suspect or by law enforcement and officials at the NSA and Federal Bureau of Investigation which is probing the incident did not respond to questions about who fired weapons. “Weapons were discharged in the course of the incident which remains under investigation. The situation is under control and there is no ongoing security of safety threat” the agency said in a statement. — Reuters. ,TERRORIST_ATTACK,0,
Solomon Islands Flood 16 people have been killed and 40 are missing after floods devastated the [PLACE-ARG] Honiara the capital of Solomon Islands [PLACE-ARG]  10000 people have been left homeless and are currently staying in temporary shelters,,Solomon Islands Flood. 16 people have been killed and 40 are missing after floods devastated the Honiara the capital of Solomon Islands. 10000 people have been left homeless and are currently staying in temporary shelters. Homes and bridges have been destroyed or swept away. The true scale of the disaster is still unknown but officials say that it is likely that the death toll will rise. A state of emergency has been declared. ,FLOODS,0,
[PLACE-ARG] Solomon Islands [PLACE-ARG]  Flood 16 people have been killed and 40 are missing after floods devastated the Honiara the capital of Solomon Islands 10000 people have been left homeless and are currently staying in temporary shelters,,Solomon Islands Flood. 16 people have been killed and 40 are missing after floods devastated the Honiara the capital of Solomon Islands. 10000 people have been left homeless and are currently staying in temporary shelters. Homes and bridges have been destroyed or swept away. The true scale of the disaster is still unknown but officials say that it is likely that the death toll will rise. A state of emergency has been declared. ,FLOODS,0,
Solomon Islands Flood 16 people have been killed and 40 are missing after floods devastated the Honiara the capital of Solomon Islands [CASUALTIES-ARG] 10000 people have been left homeless [CASUALTIES-ARG]  and are currently staying in temporary shelters,,Solomon Islands Flood. 16 people have been killed and 40 are missing after floods devastated the Honiara the capital of Solomon Islands. 10000 people have been left homeless and are currently staying in temporary shelters. Homes and bridges have been destroyed or swept away. The true scale of the disaster is still unknown but officials say that it is likely that the death toll will rise. A state of emergency has been declared. ,FLOODS,0,
Solomon Islands Flood [CASUALTIES-ARG] 16 people have been killed and 40 are missing [CASUALTIES-ARG]  after floods devastated the Honiara the capital of Solomon Islands 10000 people have been left homeless and are currently staying in temporary shelters,,Solomon Islands Flood. 16 people have been killed and 40 are missing after floods devastated the Honiara the capital of Solomon Islands. 10000 people have been left homeless and are currently staying in temporary shelters. Homes and bridges have been destroyed or swept away. The true scale of the disaster is still unknown but officials say that it is likely that the death toll will rise. A state of emergency has been declared. ,FLOODS,0,
[CASUALTIES-ARG] Homes and bridges have been destroyed or swept away [CASUALTIES-ARG],,Solomon Islands Flood. 16 people have been killed and 40 are missing after floods devastated the Honiara the capital of Solomon Islands. 10000 people have been left homeless and are currently staying in temporary shelters. Homes and bridges have been destroyed or swept away. The true scale of the disaster is still unknown but officials say that it is likely that the death toll will rise. A state of emergency has been declared. ,FLOODS,0,
Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on [TIME-ARG] Saturday [TIME-ARG]  afternoon in the municipality of Pedrogao Grande before spreading,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,0,
Fires on the tourist island of Madeira in [TIME-ARG] August [TIME-ARG]  killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,1,
Fires on the tourist island of Madeira in August killed three people while over the course of [TIME-ARG] 2016 [TIME-ARG]  around 40 homes were destroyed and 5400 hectares of land burned,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,1,
Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on [TIME-ARG] Saturday afternoon [TIME-ARG]  in the municipality of Pedrogao Grande before spreading,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,0,
Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the [PLACE-ARG] municipality of Pedrogao Grande [PLACE-ARG]  before spreading,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,0,
Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in [PLACE-ARG] several regions [PLACE-ARG],,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,0,
The country was hit by a series of fires last year which devastated more than [PLACE-ARG] 1000 square km of the mainland [PLACE-ARG],,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,1,
A huge forest fire in [PLACE-ARG] central Portugal [PLACE-ARG]  killed at least 24 people and injured 20 others most of them burning to death in their cars the government said,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,0,
Fires on the tourist [PLACE-ARG] island of Madeira [PLACE-ARG]  in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,1,
For the moment [CASUALTIES-ARG] 24 deaths are confirmed [CASUALTIES-ARG]  but the number of fatalities could still rise Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,0,
[CASUALTIES-ARG] Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames [CASUALTIES-ARG]  on the road from Figueiro dos Vinhos to Castanheira de Pera Gomes told journalists,,Portugal forest fire: At least 24 killed most of them burned in their cars. A huge forest fire in central Portugal killed at least 24 people and injured 20 others most of them burning to death in their cars the government said. Around 500 firefighters and 160 vehicles were dispatched to tackle the blaze which broke out on Saturday afternoon in the municipality of Pedrogao Grande before spreading. “What we are seeing is a great tragedy. For the moment 24 deaths are confirmed but the number of fatalities could still rise” Prime Minister Antonio Costa said at the Civil Protection headquarters near Lisbon. “The priority now is to get the ongoing fire under control -- after that we must understand what happened” he said. Secretary of State for the Interior Jorge Gomes earlier said all 19 of the people then confirmed dead were civilians. “Three of them died from smoke inhalation and 16 burned to death in their cars when they found themselves trapped by flames on the road from Figueiro dos Vinhos to Castanheira de Pera” Gomes told journalists. Fourteen civilians were injured 10 of them seriously along with six firefighters he added. The flames spread “with great violence” moving out on four fronts he said. Several villages were affected by the blaze but Gomes was not immediately able to comment on the extent of the damage caused. President Marcelo Rebelo went to the Leiria region to meet families of the victims “sharing their pain in the name of all the Portuguese people” he said. Firefighters did “all they could” when faced with the blaze he added. Portugal was sweltering under a severe heatwave Saturday with temperatures exceeding 40 degrees Celsius in several regions. The country was hit by a series of fires last year which devastated more than 1000 square km of the mainland. Fires on the tourist island of Madeira in August killed three people while over the course of 2016 around 40 homes were destroyed and 5400 hectares of land burned. ,FIRE,0,
